topic_uz,topic_ru,word_uz,word_ru,topic_en,word_en
Tibbiyot,Медицина,Tiklanish,Восстановление,Medicine,Recovery / Restoration
Tibbiyot,Медицина,Tomchi,Капли,Medicine,Drops
Tibbiyot,Медицина,Tomirga ukol qilish,Внутривенная инъекция,Medicine,Intravenous injection
Tibbiyot,Медицина,Tomografiya,Томография,Medicine,Tomography / CT scan
Tibbiyot,Медицина,Tumov,Насморк,Medicine,Runny nose / Rhinitis
Tibbiyot,Медицина,Ukol,Укол,Medicine,Injection
Tibbiyot,Медицина,Umumiy terapiya,Общая терапия,Medicine,General therapy
Tibbiyot,Медицина,Umurtqa,Позвоночник,Medicine,Spine / Vertebra
Tibbiyot,Медицина,Umurtqa pog'onasi,Позвоночник,Medicine,Spinal column
Tibbiyot,Медицина,Uqalash,Массаж,Medicine,Massage
Tibbiyot,Медицина,Urolog,Уролог,Medicine,Urologist
Tibbiyot,Медицина,Uxlamoq,Спать,Medicine,To sleep
Tibbiyot,Медицина,Uyqu buzilishi,Нарушение сна,Medicine,Sleep disorder
Tibbiyot,Медицина,Uyqusizlik,Бессонница,Medicine,Insomnia
Tibbiyot,Медицина,Vabo,Холера,Medicine,Cholera
Tibbiyot,Медицина,Vaksina,Вакцина,Medicine,Vaccine
Tibbiyot,Медицина,Venerologiya,Венерология,Medicine,Venereology
Tibbiyot,Медицина,Virus,Вирус,Medicine,Virus
Tibbiyot,Медицина,Vitamin,Витамин,Medicine,Vitamin
Tibbiyot,Медицина,Yara,Рана,Medicine,Wound
Tibbiyot,Медицина,Yo'nalish,Направление,Medicine,Direction
Tibbiyot,Медицина,Yotal,Кашель,Medicine,Cough
Tibbiyot,Медицина,Yotoq,Кровать,Medicine,Bed
Tibbiyot,Медицина,Yuqumli kasallik,Зараза,Medicine,Infectious disease / Contagion
Tibbiyot,Медицина,Yurak,Сердце,Medicine,Heart
Tibbiyot,Медицина,Yurak xurujи,Инфаркт,Medicine,Heart attack
Tibbiyot,Медицина,Yurak yetishmovchiligi,Сердечная недостаточность,Medicine,Heart failure
Tibbiyot,Медицина,Yurak-qon tomir kasalliklari,Сердечно-сосудистые заболевания,Medicine,Cardiovascular diseases
Tibbiyot,Медицина,Zaharlanish,Отравление,Medicine,Poisoning
Tibbiyot,Медицина,Zaif eshituvchi,Слабослышащий,Medicine,Hard of hearing
Uy,Дом,Antenna,Антенна,House / Home,Antenna
Uy,Дом,Balkon,Балкон,House / Home,Balcony
Uy,Дом,Cherdak,Чердак,House / Home,Attic
Uy,Дом,Darvoza,Ворота,House / Home,Goal / Gate
Uy,Дом,Deraza,Окно,House / Home,Window
Uy,Дом,Devor,Стена,House / Home,Wall
Uy,Дом,Devor qog'ozi,Обои,House / Home,Wallpaper
Uy,Дом,Dush,Душ,House / Home,Shower
Uy,Дом,Elektr,Электричество,House / Home,Electricity
Uy,Дом,Eshik,Дверь,House / Home,Door
Uy,Дом,Faks,Факс,House / Home,Fax
Uy,Дом,Fortochka,Форточка,House / Home,Small window / Ventilation window
Uy,Дом,Hammom,Ванная,House / Home,Bathroom
Uy,Дом,Hojatxona,Туалет,House / Home,Toilet
Uy,Дом,Kafel,Кафель,House / Home,Tiles
Uy,Дом,Kalit,Ключ,House / Home,Key
Uy,Дом,Kam,Мало,House / Home,Few / Little
Uy,Дом,Ko'p,Много,House / Home,Many / Much
Uy,Дом,Kommunal kvartira,Коммунальная квартира,House / Home,Communal apartment
Uy,Дом,Kvartira,Квартира,House / Home,Apartment / Flat
Uy,Дом,Lift,Лифт,House / Home,Elevator / Lift
Uy,Дом,Oshxona,Кухня,House / Home,Kitchen
Uy,Дом,Parket,Паркет,House / Home,Parquet
Uy,Дом,Pol,Пол,House / Home,Floor
Uy,Дом,Qavat,Этаж,House / Home,Floor / Storey
Uy,Дом,Qo'shni,Сосед,House / Home,Neighbor
Uy,Дом,Qulf,Замок,House / Home,Lock
Uy,Дом,Shift,Потолок,House / Home,Ceiling
Uy,Дом,Telefon,Телефон,House / Home,Telephone
Uy,Дом,To'siq,Забор,House / Home,Fence / Barrier
Uy,Дом,Tom,Крыша,House / Home,Roof
Uy,Дом,Uy,Дом,House / Home,Home / House
Uy,Дом,Yo'lak,Коридор,House / Home,Corridor / Hallway
Uy,Дом,Zinapoya,Лестница,House / Home,Stairs
Uy-ro'zg'or buyumlari,Домашние вещи,Changyutgich,Пылесос,Household Items,Vacuum cleaner
Uy-ro'zg'or buyumlari,Домашние вещи,Chiroq,Лампа,Household Items,Lamp
Uy-ro'zg'or buyumlari,Домашние вещи,Choyshaб,Простыня,Household Items,Sheet
Uy-ro'zg'or buyumlari,Домашние вещи,Dasturxon,Скатерть,Household Items,Tablecloth
Uy-ro'zg'or buyumlari,Домашние вещи,Divan,Диван,Household Items,Sofa / Divan
Uy-ro'zg'or buyumlari,Домашние вещи,Gilam,Ковёр,Household Items,Carpet
Uy-ro'zg'or buyumlari,Домашние вещи,Ilmoq,Вешалка,Household Items,Hanger / Hook
Uy-ro'zg'or buyumlari,Домашние вещи,Javon (tokcha),Полка,Household Items,Shelf
Uy-ro'zg'or buyumlari,Домашние вещи,Karavot,Кровать,Household Items,Bed
Uy-ro'zg'or buyumlari,Домашние вещи,Kir yuvish mashinasi,Стиральная машина,Household Items,Washing machine
Uy-ro'zg'or buyumlari,Домашние вещи,Ko'rpa,Одеяло,Household Items,Blanket / Duvet
Uy-ro'zg'or buyumlari,Домашние вещи,Ko'rpachа,Пододеяльник,Household Items,Duvet cover
Uy-ro'zg'or buyumlari,Домашние вещи,Ko'zgu,Зеркало,Household Items,Mirror
Uy-ro'zg'or buyumlari,Домашние вещи,Komod,Комод,Household Items,Chest of drawers / Commode
Uy-ro'zg'or buyumlari,Домашние вещи,Kreslo,Кресло,Household Items,Armchair
Uy-ro'zg'or buyumlari,Домашние вещи,Latta,Тряпка,Household Items,Rag / Cloth
Uy-ro'zg'or buyumlari,Домашние вещи,Lyustra,Люстра,Household Items,Chandelier
Uy-ro'zg'or buyumlari,Домашние вещи,Magnitofon,Магнитофон,Household Items,Tape recorder
Uy-ro'zg'or buyumlari,Домашние вещи,Mebel,Мебель,Household Items,Furniture
Uy-ro'zg'or buyumlari,Домашние вещи,Muzlatgich,Холодильник,Household Items,Refrigerator
Uy-ro'zg'or buyumlari,Домашние вещи,Pardalar,Занавески (шторы / гардины),Household Items,Curtains
Uy-ro'zg'or buyumlari,Домашние вещи,Radio,Радио,Household Items,Radio
Uy-ro'zg'or buyumlari,Домашние вещи,Rasm,Картина,Household Items,Picture / Painting
Uy-ro'zg'or buyumlari,Домашние вещи,Shkaf,Шкаф,Household Items,Wardrobe / Cabinet
Uy-ro'zg'or buyumlari,Домашние вещи,Soat,Часы,Household Items,Hour / Clock
Uy-ro'zg'or buyumlari,Домашние вещи,Sochiq,Полотенце,Household Items,Towel
Uy-ro'zg'or buyumlari,Домашние вещи,Stol,Стол,Household Items,Table
Uy-ro'zg'or buyumlari,Домашние вещи,Stul,Стул,Household Items,Chair
Uy-ro'zg'or buyumlari,Домашние вещи,Supurgi,Веник,Household Items,Broom
Uy-ro'zg'or buyumlari,Домашние вещи,Taburet,Табуретка,Household Items,Stool
Uy-ro'zg'or buyumlari,Домашние вещи,Televizor,Телевизор,Household Items,Television / TV
Uy-ro'zg'or buyumlari,Домашние вещи,Videomagnitofon,Видеомагнитофон,Household Items,Video recorder / VCR
Uy-ro'zg'or buyumlari,Домашние вещи,Yostiq,Подушка,Household Items,Pillow
Vaqt. Taqvim,Время. Календарь,1 daqiqa,1 минута,Time. Calendar,1 minute
Vaqt. Taqvim,Время. Календарь,1 soat,1 час,Time. Calendar,1 hour
Vaqt. Taqvim,Время. Календарь,2 daqiqa,2 минуты,Time. Calendar,2 minutes
Vaqt. Taqvim,Время. Календарь,2 soat,2 часа,Time. Calendar,2 hours
Vaqt. Taqvim,Время. Календарь,24/7 soat,24/7 часа,Time. Calendar,24/7 hours
Vaqt. Taqvim,Время. Календарь,3 daqiqa,3 минуты,Time. Calendar,3 minutes
Vaqt. Taqvim,Время. Календарь,3 soat,3 часа,Time. Calendar,3 hours
Vaqt. Taqvim,Время. Календарь,4 daqiqa,4 минуты,Time. Calendar,4 minutes
Vaqt. Taqvim,Время. Календарь,4 soat,4 часа,Time. Calendar,4 hours
Vaqt. Taqvim,Время. Календарь,5 daqiqa,5 минут,Time. Calendar,5 minutes
Vaqt. Taqvim,Время. Календарь,5 soat,5 часов,Time. Calendar,5 hours
Vaqt. Taqvim,Время. Календарь,6 daqiqa,6 минут,Time. Calendar,6 minutes
Vaqt. Taqvim,Время. Календарь,6 soat,6 часов,Time. Calendar,6 hours
Vaqt. Taqvim,Время. Календарь,7 soat,7 часов,Time. Calendar,7 hours
Vaqt. Taqvim,Время. Календарь,Abadiy,Вечно,Time. Calendar,Forever / Eternal
Vaqt. Taqvim,Время. Календарь,Aniq,Точно,Time. Calendar,Exact / Precise
Vaqt. Taqvim,Время. Календарь,Aprel,Апрель,Time. Calendar,April
Vaqt. Taqvim,Время. Календарь,Arigacha,Позавчера,Time. Calendar,Day before yesterday
Vaqt. Taqvim,Время. Календарь,Avgust,Август,Time. Calendar,August
Vaqt. Taqvim,Время. Календарь,Ba'zida,Иногда,Time. Calendar,Sometimes
Vaqt. Taqvim,Время. Календарь,Bir marta,Однажды,Time. Calendar,Once
Vaqt. Taqvim,Время. Календарь,Bir yildan keyin,Через один год,Time. Calendar,In one year
Vaqt. Taqvim,Время. Календарь,Biroz,Чуть-чуть,Time. Calendar,A little / Slightly
Vaqt. Taqvim,Время. Календарь,Bo'ladi,Будет,Time. Calendar,Will be
Vaqt. Taqvim,Время. Календарь,Bo'lgan,Было,Time. Calendar,Was / Happened
Vaqt. Taqvim,Время. Календарь,Bor,Есть,Time. Calendar,There is / Exists
Vaqt. Taqvim,Время. Календарь,Bugun,Сегодня,Time. Calendar,Today
Vaqt. Taqvim,Время. Календарь,Chorshanba,Среда,Time. Calendar,Wednesday
Vaqt. Taqvim,Время. Календарь,Daqiqa,Минута,Time. Calendar,Minute
Vaqt. Taqvim,Время. Календарь,Dekabr,Декабрь,Time. Calendar,December
Vaqt. Taqvim,Время. Календарь,Doimo,Всегда,Time. Calendar,Always
Vaqt. Taqvim,Время. Календарь,Dushanba,Понедельник,Time. Calendar,Monday
Vaqt. Taqvim,Время. Календарь,Ertaga,Завтра,Time. Calendar,Tomorrow
Vaqt. Taqvim,Время. Календарь,Ertalab,Утро,Time. Calendar,Morning
Vaqt. Taqvim,Время. Календарь,Ertalabgi soat 8:30,Утром 8:30,Time. Calendar,Morning 8:30
Vaqt. Taqvim,Время. Календарь,Fevral,Февраль,Time. Calendar,February
Vaqt. Taqvim,Время. Календарь,Gacha,До,Time. Calendar,Until / Up to
Vaqt. Taqvim,Время. Календарь,Hafta,Неделя,Time. Calendar,Week
Vaqt. Taqvim,Время. Календарь,Ikki daqiqa,Две минуты,Time. Calendar,Two minutes
Vaqt. Taqvim,Время. Календарь,Ikki hafta,Две недели,Time. Calendar,Two weeks
Vaqt. Taqvim,Время. Календарь,Ikki marta,Дважды,Time. Calendar,Twice
Vaqt. Taqvim,Время. Календарь,Ikki oy,Два месяца,Time. Calendar,Two months
Vaqt. Taqvim,Время. Календарь,Ikki soat,Два часа,Time. Calendar,Two hours
Vaqt. Taqvim,Время. Календарь,Ikki yil oldin,Два года назад,Time. Calendar,Two years ago
Vaqt. Taqvim,Время. Календарь,Ikki yildan keyin,Через два года,Time. Calendar,In two years
Vaqt. Taqvim,Время. Календарь,Indiniga,Послезавтра,Time. Calendar,Day after tomorrow
Vaqt. Taqvim,Время. Календарь,Ish vaqti ertalab soat 9:00 dan kechgi 18:00 gacha,Рабочее время с 9:00 до 18:00,Time. Calendar,Work hours from 9:00 to 18:00
Vaqt. Taqvim,Время. Календарь,Ish vaqti ertalab soat 9:00 dan kunduzgi 13:00 gacha,Рабочее время с 9:00 до 13:00,Time. Calendar,Work hours from 9:00 to 13:00
Vaqt. Taqvim,Время. Календарь,Iyul,Июль,Time. Calendar,July
Vaqt. Taqvim,Время. Календарь,Iyun,Июнь,Time. Calendar,June
Vaqt. Taqvim,Время. Календарь,Juma,Пятница,Time. Calendar,Friday
Vaqt. Taqvim,Время. Календарь,Kecha,Вчера,Time. Calendar,Yesterday
Vaqt. Taqvim,Время. Календарь,Kechikmoq,Опоздать,Time. Calendar,To be late
Vaqt. Taqvim,Время. Календарь,Kechki soat 18:20,Вечером 18:20,Time. Calendar,Evening 18:20
Vaqt. Taqvim,Время. Календарь,Keyin,После,Time. Calendar,After
Vaqt. Taqvim,Время. Календарь,Keyin (so'ng),Потом,Time. Calendar,Then / After
Vaqt. Taqvim,Время. Календарь,Keyingi,Следующий,Time. Calendar,Next
Vaqt. Taqvim,Время. Календарь,Kun,День,Time. Calendar,Day
Vaqt. Taqvim,Время. Календарь,Lahza,Момент,Time. Calendar,Moment
Vaqt. Taqvim,Время. Календарь,Mart,Март,Time. Calendar,March
Vaqt. Taqvim,Время. Календарь,May,Май,Time. Calendar,May
Vaqt. Taqvim,Время. Календарь,Muntazam,Регулярно,Time. Calendar,Regular / Regularly
Vaqt. Taqvim,Время. Календарь,Noyabr,Ноябрь,Time. Calendar,November
Vaqt. Taqvim,Время. Календарь,O'tgan yil,Прошлый год,Time. Calendar,Last year
Vaqt. Taqvim,Время. Календарь,Oktabr,Октябрь,Time. Calendar,October
Vaqt. Taqvim,Время. Календарь,Oy,Месяц,Time. Calendar,Month
Vaqt. Taqvim,Время. Календарь,Payshanba,Четверг,Time. Calendar,Thursday
Vaqt. Taqvim,Время. Календарь,Qadim,Давно,Time. Calendar,Long ago / Ancient
Vaqt. Taqvim,Время. Календарь,Qadimiyat,Древность,Time. Calendar,Antiquity
Vaqt. Taqvim,Время. Календарь,Raqam,Число,Time. Calendar,Number / Digit
Vaqt. Taqvim,Время. Календарь,Sana,Дата,Time. Calendar,Date
Vaqt. Taqvim,Время. Календарь,Sentabr,Сентябрь,Time. Calendar,September
Vaqt. Taqvim,Время. Календарь,Seshanba,Вторник,Time. Calendar,Tuesday
Vaqt. Taqvim,Время. Календарь,Shanba,Суббота,Time. Calendar,Saturday
Vaqt. Taqvim,Время. Календарь,Soat,Час,Time. Calendar,Hour / Clock
Vaqt. Taqvim,Время. Календарь,Soniya,Секунда,Time. Calendar,Second
Vaqt. Taqvim,Время. Календарь,Sutka,Сутки,Time. Calendar,Day (24 hours)
Vaqt. Taqvim,Время. Календарь,Taqvim,Календарь,Time. Calendar,Calendar
Vaqt. Taqvim,Время. Календарь,Tun,Ночь,Time. Calendar,Night
